sin,cos,diff_x,diff_y,diff_yaw,w_y,w_z
0.8682948234229856,0.4960484851472144,0.0009979522065037,0.0017468387886907,-0.0066211301339682,4.0236075157174405,-6.621130133968323
-0.5879552406573739,-0.8088934633086915,0.0003982587101347,0.0002894797725225,-0.0072241013179823,-0.9847000332669752,-7.224101317982372
-0.9633413474929288,0.2682786763992035,0.0011521684626387,-0.0041372334701179,0.003330512560409,8.589340592278116,3.3305125604091064
-0.0292680275312895,0.9995715995187276,0.0025263037641067,-7.397161759703508e-05,0.008507442246354,5.054772995398867,8.50744224635394
0.9957409936590156,0.0921947587824607,-0.0002304868969389,-0.0024893524841544,5.703752587371547e-05,-7.9688632897964755,0.057037525873703
-0.9802872346992484,0.1975776745629437,-0.0004939441864024,0.0024507180867479,0.0027059142055865,-9.355226037547082,2.7059142055865983
0.1004808262193884,0.9949389948947972,0.0040667491233463,0.0004107089118381,0.0081014540305996,8.174871312120459,8.101454030599676
0.5919437945662174,0.8059792454365979,-0.0001676359604001,-0.0001231186374415,-0.0078365890053478,-0.4159808365977202,-7.836589005347943
0.20231852090001,-0.9793197721382084,0.0024482994303411,-0.0005057963022494,-0.0068144789412802,-7.103401582253419,-6.814478941280346
-0.6218675791322331,-0.7831224131795844,-0.0033905568514569,-0.0026923982070243,0.0013394531874162,8.659072437191597,1.339453187416396
-0.1771605693581485,0.9841819611559118,0.000611260379415,-0.0001100317229107,-0.0009988527503018,1.2421694433452508,-0.9988527503018608
0.4088883538680684,0.912584414764498,-0.0015522400195759,-0.0006954894869393,0.0083203360350083,-3.4018552025766846,8.320336035008342
0.9949730308126644,-0.1001432371928367,-0.0003789087699317,0.0037646476963715,0.0043197043035165,7.567336158444572,4.3197043035166445
-0.9761646511176212,-0.2170312740330598,-0.0003424129497204,-0.0015401071531471,0.0065604355604766,3.1554249611216463,6.560435560476787
-0.1889910803456769,-0.98197880402266,-0.0007226605656995,-0.0001390828401497,0.002900328991187,1.4718455484750734,2.900328991187287
0.07172814806654,0.9974242190637564,-0.0024935605476628,-0.0001793203701687,0.0009889814475353,-7.765046310351639,0.9889814475352576
0.5188207114215699,0.8548830735252723,-0.0021372076838162,-0.0012970517785575,0.0051735746556216,-5.266097709210936,5.173574655621634
-0.9865612323545172,-0.1633919668011148,0.0004084799169987,0.0024664030808878,0.0075811305390529,-5.104905568370461,7.581130539052893
0.9946233593158256,-0.1035585491560303,0.0002588963728911,-0.0024865583982887,0.0094742503840734,-7.921260096544365,9.474250384073647
0.253963262303397,0.967213865388734,0.0007582241127863,0.0001990884086033,-0.0082781696205573,1.567852033393411,-8.278169620557247
0.8249430460327526,0.565215862128978,0.0015345202926155,0.0022396608609334,0.0046334271882028,5.429855725691349,4.633427188202715
-0.9163954213809744,-0.4002741956109414,-0.0016338469373806,-0.0037405605184248,-0.0005813321555587,8.1636386021835,-0.581332155559025
0.9970601253128396,-0.0766231460535541,-0.0001413799374745,0.001839709088351,0.0077357345775652,3.690267099538493,7.735734577565289
0.7314316394621315,-0.6819147723826918,-0.000619598115918,0.0006645898931765,-0.0090671249667231,1.8172303666353928,-9.06712496672344
0.9940743503107176,-0.1087022817346757,-0.0002813752962822,0.0025731563349076,-0.0043613350155098,5.176989697203318,-4.361335015509908
0.3422755204262849,0.9395996318203386,-0.002348999079544,-0.0008556888010637,-0.0093804748852057,-9.20322415354569,-9.38047488520585
-0.2445026357054743,-0.9696486276652364,0.0024241215691631,0.0006112565892664,-0.0023420209095363,-9.742494376706006,-2.342020909535572
0.4976257558671791,0.8673918417287648,0.0007923097895545,0.0004545509179814,0.0001146355405123,1.826878583443449,0.1146355405124133
0.4497715811461545,0.8931436193542941,0.0020884284699178,0.001051696227428,0.00530965743552,4.676579274966635,5.309657435519981
0.826917132669742,0.5623237996895137,-0.001405809499225,-0.0020672928316756,-0.0024194333944606,-6.062399098247242,-2.41943339446048
0.4866252246244218,0.8736108348453738,-0.0021840270871109,-0.0012165630615612,0.000862138679555,-5.7166077109201545,0.8621386795551427
-0.3137019914514934,0.9495214903093911,0.0005685084587412,-0.0001878232746506,-0.0072346567040124,1.1974630685721888,-7.234656704012425
0.7774125409426784,0.6289910501629163,0.0026020787624645,0.0032160849696365,0.0029915292980567,8.273818083090493,2.991529298056744
0.8993667487222997,0.4371949808640073,0.0015674831123959,0.0032245159532431,-0.0015409147661893,7.170636356801449,-1.5409147661894522
-0.8465618308471144,0.5322903968256253,-0.0013307259920622,0.0021164045771178,0.0008789145065566,-6.932164232719257,0.8789145065570718
0.908676509599388,-0.4175008992831913,0.0010437522482078,-0.0022716912740001,-0.0037296752132627,-6.9344224990858,-3.729675213262718
-0.8842797966013405,-0.4669574298827376,-0.00120065450524,-0.0022736858945577,0.0087402479828702,5.14245808464908,8.7402479828704
0.1594943045815024,0.9871988486652844,-0.0024679971216698,-0.0003987357614541,0.0028381649796899,-9.794766466158276,2.838164979689904
0.6298025684787756,0.7767552540778447,0.0038234177548517,0.0031000734268964,-0.0023253072051883,9.844588072678082,-2.3253072051883583
-0.1050454980606839,0.994467416930883,9.775653569477072e-05,-1.0326013508699106e-05,0.0065788880558813,0.1966007815498667,6.5788880558813325
-0.1433506666770377,-0.9896719589658226,-0.0013502982416895,-0.0001955861752023,0.0011731495203948,2.728779429289448,1.1731495203953823
-0.4735502082833944,0.8807668251215833,0.003743350205692,-0.0020126374189199,-0.0099394776002038,8.500207089826805,-9.939477600203778
-0.8025513475739338,0.5965830491283364,-0.0014914576228193,0.002006378368935,-0.0029156788584767,-8.411250026692814,-2.915678858476795
-0.3913920156362964,0.920224043424294,-0.0023005601085657,0.000978480039091,-0.0067679132981703,-5.438027575213191,-6.767913298170418
-0.6348428894229897,0.7726412529428321,0.0001728000180207,-0.0001419816277161,-0.009381991634384,0.4472968984362921,-9.381991634384
0.6110651271802999,0.7915803246317609,0.0017544014723043,0.0013543206234922,0.0003073517099383,4.432655582037864,0.3073517099383593
-0.9329853003527468,0.3599144750155166,0.0010909942268995,-0.0028281206984761,-0.0053516928275723,6.062519307445225,-5.351692827572356
-0.909911960892136,0.4148014264987866,0.0020141909182029,-0.004418346444627,0.0010143909196027,9.71159108689296,1.0143909196024516
0.2663501897541486,0.9638763283834336,0.0036249139857318,0.0010016809205799,-0.0043592029671745,7.521533373075471,-4.359202967174511
0.4743297255222838,0.8803472675518195,0.0013289009151122,0.0007160097265597,0.0066233837936308,3.0190379730972587,6.623383793630804
-0.0420419117223143,-0.9991158479669578,0.0024977896199231,0.0001051047793048,-0.0006899605593653,-8.785637009422897,-0.6899605593653764
-0.7694775339786714,0.6386738797712825,-0.0013947252441965,0.0016803720575744,0.0060784339098524,-4.367566259888753,6.078433909852464
-0.8715923984029207,-0.4902312628201554,0.0012255781570615,0.0021789809960068,0.0004992291962153,-5.157524132356997,0.4992291962154738
0.6419273774259534,0.7667654413906756,-0.0003187884400119,-0.0002668860856296,-0.0060878496040059,-0.8315148878640066,-6.087849604006033
0.4743297255222838,0.8803472675518195,0.0013289009151122,0.0007160097265597,0.0066233837936308,3.0190379730972587,6.623383793630804
0.9052600659277452,0.4248578739254977,0.0010710494251782,0.0022821238177634,-0.0031872208661885,5.041918678750079,-3.1872208661885253
0.1975230503326646,0.9802982426727488,0.0025059006920002,0.0005049209791145,-0.0025269427437697,5.112527153305875,-2.526942743769707
0.5804508221705629,0.8142953045680158,0.0034794814840921,0.0024802646863335,5.274502568208828e-05,8.54599422243572,0.0527450256821122
0.4446748821142001,0.8956920504373823,0.0025278678547877,0.0012549841653539,-0.0066758407975588,5.644502155764892,-6.675840797558898
0.406688352135716,0.913566956625039,-0.000446244992645,-0.0001986528074233,0.0061809701695473,-0.9769289254712454,6.180970169547383
-0.9527271434059138,0.3038272374518246,0.0014488858004853,-0.0045433478623415,-0.0061585638069561,9.537563601060684,-6.158563806956121
-0.92609935491724,0.3772797169499999,0.0018119786368657,-0.0044478199365904,0.008778018679783,9.605491922599333,8.778018679782804
-0.6208311209922689,-0.783944334253066,-0.0013576644560799,-0.0010751788224752,-0.0082982944488794,3.463675663536275,-8.29829444887951
