sin,cos,diff_x,diff_y,diff_yaw,w_y,w_z
0.8328110339453425,-0.5535573879363274,-0.0009968284743013,0.0014996995260858,0.0111069302691415,6.002560264606935,11.10693026914096
0.8591095351159624,-0.5117917610443088,0.0010360481254352,-0.0017391425402841,0.0145732829163001,-6.747849446426187,14.573282916299974
0.7910044653861457,0.6118103756387088,-0.0004135126094704,-0.0005346269589558,0.0504944643927509,-2.2529453892730604,50.49446439275098
-0.4593647770942011,-0.8882477140782266,-0.0027171106811403,-0.0014051766445328,0.0128667815126783,10.196520025047835,12.8667815126783
-0.3405910082023859,0.9402115533919386,0.0040342611764927,-0.0014614084207948,0.0516144042967832,14.30267178324631,51.61440429678325
-0.8143550082889311,0.5803670566759754,-0.0007767852949882,0.0010899636498358,0.0425273519905325,-4.461459841399642,42.52735199053242
-0.8433849472345479,0.5373098089353839,-0.001271191612723,0.001995317884381,-0.0683519088800979,-7.886149303955849,-68.3519088800978
-0.3057336596576895,0.9521170775447292,-0.0014556499594853,0.0004674227569196,0.0591913652663323,-5.096186851449543,59.191365266332326
-0.2480688689746392,-0.9687423993227732,0.0019067512924344,0.0004882677137487,0.0752798573367905,-6.560916138187695,75.27985733679057
-0.3436675017722622,-0.939091395033312,-0.0042219278875363,-0.0015450460066457,0.0847866056240076,14.985860836213664,84.7866056240077
0.4029522698054683,0.9152209942186756,0.0044263880274613,0.0019488441742172,0.0853929668003709,16.1213814493028,85.39296680037086
-0.4780400099566484,-0.8783380607036493,0.000273641021721,0.0001489305343813,-0.0854644361856893,-1.0384802616203803,-85.46443618568945
0.3369046218727247,0.9415387808055472,-0.0024542842104438,-0.0008782003574836,-0.0324790877992122,-8.688911742066626,-32.47908779921223
0.7135658053791611,0.7005882110010052,0.0041071724565817,0.0041832531232905,0.078890680340299,19.541543292190603,78.89068034029904
-0.7622201498032467,-0.6473178842222082,0.0003291317753877,0.0003875543643303,-0.0806429389799863,-1.6948487670350652,-80.64293897998635
-0.1129564987940098,-0.9935999342694216,0.0022414121969696,0.0002548128933881,0.0856173183045325,-7.519499279545374,85.61731830453257
-0.8499700539623538,0.5268310045614565,0.0030699925821551,-0.0049530147962499,0.0470262064541665,19.42427176565444,47.02620645416658
-0.0862757672500853,-0.9962712943698664,-0.0001515995294436,-1.3128317348787276e-05,0.0370254593260823,0.5072230502544883,37.025459326082085
0.631702607639752,-0.7752108200361613,-0.0034569709701885,0.0028170112180632,-0.0139756393047916,14.864648776131409,-13.975639304791812
0.0425630299452674,-0.9990937836268816,-0.0022662001322792,9.6543833695506e-05,0.089517091668589,7.560852208995765,89.51709166858896
-0.2980437472315754,0.9545522116344192,-0.0016748100734247,0.0005229328098561,-0.0378974313200791,-5.848501712845906,-37.89743132007904
0.0839614016126823,0.996469007565832,0.0015212969945217,0.0001281828405694,-0.0068625559421383,5.088959057669914,-6.8625559421383
0.555814775468032,-0.8313061622359245,-0.0013510848371769,0.0009033409705452,0.0422313244138083,5.417518031877183,42.23132441380821
0.3677223391860992,-0.9299356328604164,-0.0050348614004329,0.0019909238298037,-0.0828019620157425,18.04734730204637,-82.80196201574249
0.8397692162194735,0.5429435177715369,-1.1883097287501698e-05,-1.837955324646145e-05,0.042620655359803,-0.0729547788962552,42.62065535980284
-0.5566548109249069,0.8307438964411091,0.0031542329990905,-0.0021135502544744,0.0405782563313208,12.656259097452882,40.57825633132083
0.6884464457328022,0.7252871785423148,-0.0004200963776241,-0.0003987577150068,-0.066643885512642,-1.9307128268276976,-66.64388551264196
0.1810855729078735,-0.9834673432730886,-0.0014094732657738,0.000259525926892,0.0437885802258009,4.777224430865713,43.788580225800814
-0.99560563531265,-0.0936451757096663,0.0001407014745975,0.0014958931941122,-0.0098337816458458,-5.008319027317817,-9.833781645845733
-0.1179009588139996,-0.9930253591478616,-0.0038522748459648,-0.0004573769378346,-0.0326941508951414,12.931105973205234,-32.69415089514142
0.9607406313117226,-0.2774480840567342,-0.0008061947532249,0.0027916720304901,-0.0036906018557867,9.685833128813098,-3.6906018557871647
0.9801715637931392,0.1981507141832,-0.0001963463397203,-0.0009712460519395,0.0466125284163545,-3.3029797633327167,46.61252841635445
-0.3850234075930301,-0.922906807649316,-0.0050930235480137,-0.0021247359594234,0.0608833369437831,18.39486394437386,60.88333694378309
-0.7175798435152293,-0.696476250981079,0.0009708810038695,0.0010002992030893,0.081206869861671,-4.646633691145531,81.20686986167112
0.970521942954818,0.2410127760995353,-0.0001793178998817,-0.0007220860213976,0.037448997776899,-2.4800607777438497,37.44899777689879
