Time,x,y,orientation,tau_y,tau_z
1.53,-0.2827704604989513,1.98843645519162,0.14046023683424397,-0.13268271846831325,-6.785469818135937
1.54,-0.2628984568699968,1.9912461836609456,0.1318463265909338,-0.10212574621561998,-6.954280340446372
1.55,-0.24300627631146537,1.9938841982747595,0.12306277960217021,-0.07237669856903217,-7.01800666511494
1.56,-0.22309422610349783,1.99634707606642,0.11410537560489548,-0.043584353172132495,-6.983115115196581
1.57,-0.20316271166725558,1.9986312911446016,0.10497252144099287,-0.01591539922198848,-6.85699107489498
1.58,-0.18321225095716068,2.000733267708219,0.09566508939921034,0.010447509260824717,-6.647771812271985
1.59,-0.16324348672211814,2.0026494303451976,0.08618623258055544,0.035310130927213024,-6.364178546028665
1.6,-0.14325719658681507,2.004376251160764,0.07654118146659374,0.05847286391253981,-6.015350530898966
1.61,-0.12325430089121389,2.0059102933563238,0.06673702588898132,0.07973819915831903,-5.610683790507432
1.62,-0.1032358682268896,2.0072482509508425,0.056782486548096436,0.0989187759000476,-5.159676929361135
1.6300000000000001,-0.0832031186224929,2.008386984402997,0.046687680112448865,0.11584544845573141,-4.671786206417328
1.6400000000000001,-0.06315742435605742,2.0093235519545347,0.03646388175356726,0.13037483590054855,-4.156291754987285
1.6500000000000001,-0.043100308407107546,2.0100552365737654,0.026123288739525227,0.1423959106738426,-3.622176495710683
1.6600000000000001,-0.02303344060403802,2.0105795684335117,0.015678788431608512,0.15183528137758806,-3.0780189228125643
1.67,-0.002958631569184623,2.01089434291068,0.005143733711299028,0.1586609317647536,-2.5319005630563662
1.68,0.01712217538758198,2.0109976341453346,-0.005468271482080771,0.16288428545263578,-1.99132852729218
1.69,0.037206914228929806,2.01088780424599,-0.016143574189536977,0.1645605682560003,-1.4631732113268514
1.7,0.05729340776312892,2.0105635082747932,-0.02686866011017549,0.1637875323199811,-0.9536208697519477
1.71,0.07737938055297107,2.0100236951911667,-0.03763032536109717,0.16070268464356552,-0.4681404942620926
1.72,0.09746247285520016,2.009267604974869,-0.04841583113376265,0.15547922465621866,-0.011464184747755901
1.73,0.11754025526643215,2.0082947621887306,-0.05921304041878468,0.14832093992032114,0.41241998873429164
1.74,0.13761024374312392,2.0071049662768545,-0.07001053630842541,0.139456335666166,0.800263771276577
1.75,0.15766991466514538,2.005698278925031,-0.08079772169834777,0.1291322835366593,1.1495443786146753
1.76,0.17771671962454882,2.004075008835867,-0.09156490049398823,0.11760746931481769,1.4584412835980665
1.77,0.19774809964237883,2.002235694290956,-0.10230334068016332,0.1051459007739286,1.7258053922465155
1.78,0.2177614985456164,2.0001810838858827,-0.11300531983424845,0.09201070777815623,1.951121833296554
1.79,0.23775437527210666,1.997912115830642,-0.12366415385352743,0.07845843021607735,2.134467526105599
1.8,0.2577242149119069,1.995429896208047,-0.134274209826974,0.06473394808956812,2.276464616115481
1.81,0.27766853833715927,1.9927356765760431,-0.1448309041122679,0.05106616482231097,2.378230781833346
1.82,0.2975849103175978,1.989830831286853,-0.15533068678215894,0.0376645119463781,2.4413273284411563
1.83,0.3174709460635024,1.986716834877057,-0.16577101368250413,0.024716302849014937,2.467705895345218
1.84,0.33732431618082864,1.9833952398587582,-0.1761503073996383,0.012384926809350105,2.4596545215621823
1.85,0.35714275006310636,1.979867655213668,-0.18646790846938885,0.0008088433128605743,2.4197437357761142
1.86,0.37692403778048517,1.9761357258601626,-0.19672401817610033,-0.009898688672471678,2.350773268233941
1.87,0.39666603055725347,1.9722011133290114,-0.2069196342894174,-0.0196492307671825,2.2557199192127952
1.8800000000000001,0.41636663995476986,1.968065477847481,-0.21705648107102862,-0.028378231659909048,2.1376870629941758
1.8900000000000001,0.4360238358967751,1.9637304619947624,-0.22713693485465955,-0.03604364381812886,1.9998562158789701
1.9000000000000001,0.45563564368848414,1.9591976760549565,-0.23716394646171562,-0.042624195655749375,1.8454410504460839
1.9100000000000001,0.47520014018987466,1.9544686851579511,-0.2471409616633747,-0.048117421110083214,1.6776441945381193
1.92,0.49471544930754313,1.9495449982640338,-0.25707184083877266,-0.05253754149365797,1.4996171110648326
1.93,0.5141797369688681,1.9444280590155811,-0.26696077890930714,-0.05591328449434663,1.3144233125664817
1.94,0.5335912057375806,1.9391192384490366,-0.276812226552065,-0.05828571320045661,1.1250051218467672
1.95,0.5529480892218184,1.93361982953298,-0.2866308136120087,-0.05970612487420368,0.9341541463519509
1.96,0.5722486464149903,1.9279310434736046,-0.29642127554390624,-0.060234065702680084,0.744485589234678
1.97,0.5914911560969457,1.9220540077074808,-0.30618838362214496,-0.05993549458662706,0.558416474410961
1.98,0.6106739114086575,1.9159897654831624,-0.3159368795606528,-0.05888111674421381,0.3781478166579588
1.99,0.6297952146984542,1.9097392769179256,-0.3256714150873004,-0.05714489699393255,0.20565072163031273
2.0,0.6488533727222948,1.9033034214036926,-0.3353964969185316,-0.05480275324893924,0.042656355167924875
2.0100000000000002,0.6678466922651085,1.896683001226815,-0.34511643748172194,-0.051931423320716874,-0.10935032272424428
2.02,0.6867734762351959,1.8898787462597555,-0.3548353116360331,-0.04860749249799845,-0.249133205617591
2.0300000000000002,0.7056320202693928,1.8828913195786126,-0.3645569195484124,-0.04490656563826967,-0.37570425530131235
2.04,0.7244206098733658,1.8757213238587003,-0.3742847557909321,-0.04090256547986115,-0.48831950364713883
2.05,0.7431375181091858,1.8683693084008115,-0.3840219846398344,-0.036667138313273284,-0.5864720928837608
2.06,0.7617810038313121,1.860835776643162,-0.3937714214763278,-0.03226914896150568,-0.669882631753882
2.07,0.7803493104623574,1.8531211940181243,-0.4035355201151434,-0.027774248702794324,-0.7384871661253456
2.08,0.7988406652915014,1.84522599601851,-0.4133163658197528,-0.023244502271380085,-0.7924230785668063
2.09,0.8172532792711322,1.8371505963451575,-0.4231156737035153,-0.018738062952339263,-0.8320132419091797
2.1,0.8355853472811889,1.8288953950157334,-0.432934792164242,-0.014308887811642634,-0.8577487569807474
2.11,0.8538350488256626,1.8204607863237785,-0.44277471095601645,-0.010006488167002558,-0.8702706046427866
2.12,0.8720005491217248,1.8118471665469453,-0.45263607346671536,-0.005875713089098511,-0.8703505371809306
2.13,0.8900800005388998,1.8030549413139116,-0.4625191927425304,-0.0019565661192988415,-0.8588715243500467
2.14,0.9080715443435108,1.794084532550458,-0.47242407078177495,0.0017159428146840128,-0.836808055362126
2.15,0.9259733127022176,1.7849363849364934,-0.48235042060912825,0.005111906995081128,-0.8052065802230945
2.16,0.9437834308977816,1.7756109718172646,-0.4922976906378656,0.008206590057691088,-0.7651663527665109
2.17,0.9615000197101519,1.7661088005234353,-0.5022650908311085,0.01098044660010622,-0.7178209138439806
2.18,0.9791211979165356,1.756430417066041,-0.5122516201831706,0.013419092565136737,-0.6643204271815639
2.19,0.9966450848652327,1.7465764101833623,-0.5222560950580788,0.015513222483987121,-0.6058150529045792
2.2,1.0140698030796405,1.73654741472742,-0.5322771779436665,0.01725847192766139,-0.5434395153121052
2.21,1.0313934808509326,1.7263441143879275,-0.5423134062055768,0.018655224807551107,-0.47829899266382814
2.22,1.0486142547804398,1.7159672437610594,-0.5523632204553699,0.0197083668316278,-0.411456428104473
2.23,1.065730272235675,1.7054175897792074,-0.5624249921799797,0.020426987895216797,-0.34392133288518867
2.24,1.082739693687212,1.6946959925259029,-0.572497050315292,0.02082403777463604,-0.27664012614969646
2.25,1.0996406948971893,1.68380334546724,-0.5825777064839265,0.02091594082993531,-0.2104880301754264
2.2600000000000002,1.1164314689340296,1.6727405951373646,-0.5926652786557147,0.02072217662183462,-0.14626251634586307
2.27,1.1331102279919854,1.6615087403208613,-0.6027581130282573,0.02026483420340952,-0.08467827550462381
2.2800000000000002,1.1496752049982781,1.6501088307791745,-0.6128546039637086,0.01956814853683042,-0.026363667024797977
2.29,1.1661246549948385,1.6385419655715,-0.6229532118560475,0.01865802775253833,0.028141416152815957
2.3000000000000003,1.1824568562859104,1.6268092910229106,-0.6330524788400619,0.017561579994973542,0.07838634395773703
2.31,1.198670111346986,1.6149119983938622,-0.6431510422886726,0.01630664836822504,0.12400929682088169
2.32,1.2147627474946334,1.6028513213056759,-0.6532476460786844,0.014921361936082178,0.16473566418462315
2.33,1.2307331173206926,1.5906285329762013,-0.6633411496362756,0.013433710015808842,0.20037540129802522
2.34,1.2465795988979935,1.5782449433186545,-0.6734305348022621,0.011871146094133422,0.23081945726943776
2.35,1.2623005957681452,1.565701895954701,-0.6835149105832162,0.010260226655889326,0.2560353908888091
2.36,1.2778945367249914,1.5530007651902842,-0.6935935158777387,0.008626289089308514,0.2760622924337097
2.37,1.2933598754100066,1.540142952999563,-0.7036657202874889,0.006993171708646884,0.29100512967727976
2.38,1.3086950897381742,1.5271298860587377,-0.7137310231399282,0.005382977750212348,0.30102863476078046
2.39,1.3238986811747178,1.513963012867564,-0.7237890508641256,0.003815884182456486,0.3063508456944142
2.4,1.3389691738844576,1.5006438009921104,-0.733839552872454,0.0023099950318794527,0.3072364121085025
2.41,1.3539051137765,1.4871737344578726,-0.7438823961096399,0.0008812381785183732,0.3039897697405536
2.42,1.3687050674674768,1.473554311317815,-0.7539175584365232,-0.00045669637485090675,0.29694828206638935
2.43,1.383367621186628,1.459787041415336,-0.763945121019163,-0.0016923793053624792,0.2864754406612935
2.44,1.3978913796456875,1.445873444357652,-0.7739652598947512,-0.0028166289276931877,0.2729542084910497
2.45,1.4122749648958393,1.4318150477106855,-0.7839782368843228,-0.0038224658517993504,0.2567805823902036
2.46,1.4265170151929514,1.4176133854223485,-0.7939843900186822,-0.004705038986196897,0.23835744276046178
2.47,1.4406161838909661,1.4032699964771187,-0.8039841236384817,-0.005461526855476961,0.21808874999762473
2.48,1.4545711383817044,1.388786423781115,-0.8139778983222122,-0.006091018040699225,0.19637413858974995
2.49,1.468380559097534,1.3741642132734833,-0.8239662207871928,-0.00659437462386947,0.17360395109633497
2.5,1.482043138591363,1.3594049132568542,-0.8339496338987087,-0.0069740823339881075,0.15015474574453513
2.5100000000000002,1.495557580706307,1.3445100739369382,-0.8439287069114472,-0.007234090839025598,0.12638530290853822
2.52,1.508922599845201,1.3294812471590025,-0.853904026055542,-0.007379647453253924,0.10263314759317854
2.5300000000000002,1.5221369203479034,1.3143199863270152,-0.8638761855670641,-0.007417127236619692,0.07921159727164451
2.54,1.5351992759821318,1.2990278464896663,-0.8738457792498965,-0.0073538621311097785,0.05640733694411981
2.5500000000000003,1.5481084095514022,1.2836063845762546,-0.883813392642797,-0.00719797154249413,0.03447851634785781
2.56,1.5608630726215544,1.2680571597645631,-0.893779595852274,-0.006958196437700792,0.013653357866960647
2.57,1.5734620253653686,1.2523817339623162,-0.9037449370988422,-0.0066437387489237665,-0.005870742258107242
2.58,1.5859040365229276,1.2365816723835963,-0.9137099370114637,-0.006264107634379457,-0.023927642018972684
2.59,1.5981878834736896,1.220658544201668,-0.9236750836926417,-0.0058289738920525025,-0.04038243826087751
2.6,1.610312352414716,1.20461392326001,-0.9336408285648702,-0.005348033541130448,-0.055131039018330164
2.61,1.62227623863816,1.188449388823928,-0.9436075829980551,-0.004830881487727368,-0.06809935809004575
2.62,1.6340783468999796,1.1721665263559267,-0.9535757157072156,-0.0042868958679775915,-0.07924216890731195
2.63,1.645717491870897,1.1557669282989893,-0.9635455509003282,-0.0037251336342691843,-0.08854165680338699
2.64,1.6571924986598745,1.1392521948530556,-0.9735173671476636,-0.0031542376814464035,-0.09600571003920422
2.65,1.6685022033998314,1.1226239347312434,-0.9834913969364191,-0.0025823557359139215,-0.10166599062577664
2.66,1.679645453884972,1.1058837658837204,-0.9934678268679256,-0.0020170711034772637,-0.1055758261059303
2.67,1.690621110248919,1.089033316178562,-1.0034467984491977,-0.0014653452154789193,-0.10780796292952921
2.68,1.7014280456728523,1.072074224030407,-1.0134284094261226,-0.0009334718457765234,-0.10845222113098352
2.69,1.7120651471130224,1.055008138969217,-1.0234127156021204,-0.0004270427569785795,-0.1076130885113713
2.7,1.722531316037319,1.037836722142935,-1.0333997330836466,4.907559296718489e-05,-0.10540729065788845
2.71,1.7328254691610345,1.0205616467493135,-1.0433894408923856,0.0004907546640620097,-0.10196137096074587
2.72,1.7429465391725287,1.0031845983935979,-1.053381783883391,0.0008946063449588593,-0.09740931214619053
2.73,1.7528934754401801,0.9857072753701194,-1.0633766759086705,0.0012579759072206542,-0.09189022812705616
2.74,1.7626652446927713,0.9681313888671363,-1.0733740031667536,0.0015789261146537115,-0.08554615196731952
2.75,1.7722608316662887,0.950458663095457,-1.08337362768054,0.0018562131792076997,-0.0785199425976657
2.7600000000000002,1.7816792397110028,0.9326908353424754,-1.0933753908481254,0.0020892554128959517,-0.07095332977069546
2.77,1.7909194913536197,0.914829655954234,-1.103379117014276,0.0022780953471635,-0.06298511342639479
2.7800000000000002,1.799980628810236,0.8968768882490004,-1.1133846170136708,0.0024233562753384064,-0.05474953046702424
2.79,1.8088617144467845,0.8788343083665907,-1.1233916916409012,0.002526194045371355,-0.046374798737369716
2.8000000000000003,1.8175618311845922,0.860703705058302,-1.1334001350063934,0.002588245080747953,-0.03798184491410339
2.81,1.8260800828495996,0.8424868794228171,-1.143409737741854,0.0026115715178409715,-0.029683220099885332
2.82,1.8344155944646672,0.8241856445938291,-1.1534202900234374,0.002598604374748348,-0.021582204095871305
2.83,1.8425675124852454,0.8058018253853952,-1.1634315843855232,0.002552085631890577,-0.013772096765007902
2.84,1.8505350049794584,0.7873372579011808,-1.1734434183027114,0.0024750100802162223,-0.006335692489534139
2.85,1.8583172617543828,0.768793789113799,-1.1834555965223188,0.0023705677428154104,0.0006550684110706584
2.86,1.865913494430952,0.7501732764203953,-1.1934679331342384,0.0022420876034878745,0.007139279347256888
2.87,1.8733229364704904,0.731477587180478,-1.2034802533694477,0.0020929833472127513,0.01306708796744438
2.88,1.8805448431563867,0.7127085982417699,-1.2134923951226735,0.0019267016986290741,0.01839956859073233
2.89,1.8875784915348206,0.693868195459556,-1.2235042101987,0.0017466739256288832,0.023108458913290164
2.9,1.8944231803187994,0.6749582732146371,-1.2335155652855117,0.0015562709267946673,0.02717577419120154
2.91,1.901078229760004,0.6559807339345928,-1.2435263426608505,0.0013587623215904898,0.030593312754234603
2.92,1.9075429814931124,0.6369374876225992,-1.2535364406418346,0.0011572797791625788,0.03336206724036117
2.93,1.9138167983573595,0.6178304513975665,-1.2635457737899998,0.0009547848484725563,0.035491556040989636
2.94,1.9198990642001001,0.598661549048859,-1.273554272886484,0.0007540413740514396,0.036999089533251706
2.95,1.9257891836670882,0.5794327106083439,-1.283561884694067,0.0005575925757561606,0.037908985496715175
2.96,1.931486581984058,0.5601458719420059,-1.2935685715244118,0.00036774276268580763,0.03825174766536321
2.97,1.93699070473401,0.5408029743628525,-1.3035743106301192,0.0001865436060288772,0.038063220984430046
2.98,1.9423010176343636,0.5214059642663433,-1.313579093442135,1.5784811946417676e-05,0.03738373634809555
2.99,1.9474170063178597,0.5019567927891065,-1.3235829246736261,-0.00014301097999158685,0.036257256912364255
3.0,1.9523381761207674,0.48245741549125887,-1.3335858213117087,-0.00028858933651676466,0.03473053714841967
3.0100000000000002,1.9570640518815947,0.46290979206223404,-1.3435878115183684,-0.0004199614664024409,0.03285230483784929
3.02,1.9615941777531254,0.4433158860496484,-1.3535889334615994,-0.0005363982797934597,0.03067247520549543
3.0300000000000002,1.9659281170302014,0.42367766461039397,-1.3635892340972093,-0.000637421386029402,0.028241405280127196
3.04,1.9700654519952672,0.4039970982828546,-1.3735887679209393,-0.0007227914020635495,0.025609195487108494
3.0500000000000003,1.9740057837832743,0.38427616077888627,-1.3835875957095372,-0.0007924939053882696,0.022825044323937504
3.06,1.9777487322671417,0.36451682879399383,-1.393585783268248,-0.0008467234182241157,0.019936660932584616
3.0700000000000003,1.9812939359645618,0.34472108183396954,-1.4035834002008505,-0.0008858657685628657,0.016989739132000636
3.08,1.9846410519665567,0.3248909020561331,-1.4135805187169297,-0.0009104791971470405,0.014027495598201156
3.09,1.9877897558878233,0.3050282741232304,-1.4235772124895307,-0.0009212745471387507,0.011090273659419836
3.1,1.9907397418385577,0.28513518506800334,-1.4335735555747418,-0.0009190948680348754,0.008215213337159355
3.11,1.9934907224171357,0.26521362416643235,-1.4435696214031113,-0.0009048947608114588,0.005435987273427756
3.12,1.9960424287227312,0.24526558281768143,-1.4535654818511474,-0.0008797197268428647,0.00278260136354902
3.13,1.9983946103867074,0.2252930544288272,-1.4635612063995018,-0.0008446858331012663,0.0002812581276767645
3.14,2.000547035621381,0.20529803430253793,-1.473556861382822,-0.000800959892366393,-0.002045719815546576
3.15,2.0024994912845835,0.18528251952597288,-1.483552509334689,-0.0007497404248546502,-0.004179909416368588
3.16,2.0042517829582804,0.16524850885929757,-1.4935482084295515,-0.0006922395536346215,-0.006106753824397515
3.17,2.0058037350394007,0.14519800262235236,-1.5035440120221493,-0.0006296660379323527,-0.007815480142614462
3.18,2.007155190840937,0.12513300257816537,-1.5135399682835926,-0.0005632095517071889,-0.009298972899918212
3.19,2.0083060127013335,0.10505551181216372,-1.5235361199320396,-0.00049402635138307,-0.01055360804969041
3.2,2.0092560821001606,0.08496753460610576,-1.5335325040548091,-0.0004232263942416381,-0.01157905250770419
3.21,2.0100052997780815,0.06487107630592817,-1.5435291520177798,-0.0003518619947850965,-0.012378034327742427
3.22,2.0105535858591677,0.04476814318287189,-1.5535260894570633,-0.00028091803598861986,-0.012956088660587284
3.23,2.0109008799736734,0.02466074228741881,-1.563523336347205,-0.0002113037719020383,-0.013321284576983672
3.24,2.0110471413794797,0.004550881295732254,-1.573520907139563,-0.00014384619650975594,-0.013483937747027497
3.25,2.0109923490805177,-0.01555943165155163,-1.5835188109640357,-7.92849745856472e-05,-0.013456313761706085
3.2600000000000002,2.010736501940618,-0.03566818811819072,-1.593517051886952,-1.826886957267959e-05,-0.013252326761303834
3.27,2.010279618791361,-0.055773379548738164,-1.6035156292177122,3.864636846095948e-05,-0.012887237619496617
3.2800000000000002,2.0096217385326627,-0.07587299745223454,-1.6135145378566416,9.099875182272399e-05,-0.012377355786075128
3.29,2.0087629202249926,-0.09596503359284031,-1.6235137686765113,0.00013841950625703703,-0.011739748453143406
3.3000000000000003,2.0077032431722714,-0.11604748018696637,-1.6335133089302758,0.0001806313396635062,-0.010991960355921648
3.31,2.006442806994685,-0.13611833010638205,-1.6435131426777516,0.0002174456200876307,-0.01015174724328105
3.3200000000000003,2.0049817316907963,-0.15617557708671767,-1.6535132512242363,0.00024875858870565537,-0.00923682547604443
